75
54.78 29.0 44.64 14.21 45.01 26.93 31.83 85.59 27.59 58.0 69.77 60.93 84.2 75.33 100.9 32.56 57.43 58.31 52.47 23.0 53.08 26.93 19.7 58.19 65.8 41.01 57.01 32.8 79.31 57.71 60.07 43.57 3.61 25.08 62.39 51.01 46.84 71.03 52.55 47.68 61.4 112.33 101.83 60.07 62.64 67.6 0.0 72.03 18.03 70.52 68.88 68.15 53.31 75.18 107.42 8.06 73.98 86.82 100.9 74.85 89.36 103.08 101.14 72.01 114.61 82.13 63.32 60.73 71.56 55.01 70.68 95.38 56.44 87.24 61.13 
60.46 90.09 27.46 61.29 29.68 90.35 62.48 76.42 90.02 66.19 58.9 60.31 86.12 24.52 49.65 65.73 47.63 60.61 93.43 49.98 40.5 56.32 88.46 88.23 65.79 73.05 57.7 99.74 48.09 108.25 79.61 28.79 69.64 47.43 12.81 26.17 25.32 19.03 41.68 89.11 109.6 83.24 77.1 106.1 116.93 78.87 72.03 0.0 71.01 69.31 28.07 63.66 43.42 19.42 38.9 66.75 2.0 21.02 56.8 46.01 31.4 62.24 90.0 98.18 49.2 39.05 97.49 91.26 56.89 23.43 61.72 32.7 52.8 21.93 114.77 
39.12 19.24 44.41 12.21 49.04 43.93 47.01 99.49 19.03 72.67 55.0 45.49 99.64 80.01 107.54 15.65 44.69 42.72 70.46 30.0 42.54 15.81 19.72 75.69 79.81 23.09 70.18 47.93 88.75 75.43 42.19 45.35 20.4 30.53 63.95 55.36 46.27 74.73 62.2 65.62 79.23 124.08 113.95 78.03 79.83 50.01 18.03 71.01 0.0 54.13 74.85 52.48 63.41 69.38 102.36 12.08 73.01 82.0 109.18 84.31 93.68 112.16 115.42 54.13 107.91 72.2 45.88 78.34 83.49 59.14 55.47 88.87 42.45 82.23 78.45 
16.12 62.29 58.87 57.49 69.89 97.41 90.0 132.2 63.78 110.48 11.18 11.18 137.1 91.02 118.56 38.48 22.83 13.0 119.94 67.01 31.3 44.72 71.28 122.04 114.98 33.42 104.56 102.04 110.48 127.82 20.25 63.57 71.57 65.07 72.11 73.93 58.69 84.63 90.14 114.86 131.24 148.12 139.99 129.44 133.15 13.0 70.52 69.31 54.13 0.0 90.55 5.66 92.05 53.82 79.4 62.64 70.71 64.88 124.62 106.89 100.57 129.53 148.0 34.23 78.77 40.8 39.46 125.06 112.61 75.58 8.54 64.2 18.97 64.41 131.61 
78.41 93.64 33.97 62.97 25.94 79.25 47.54 48.37 92.97 41.77 81.39 80.16 58.52 8.06 32.7 75.45 67.74 79.63 73.5 46.32 59.36 63.81 88.07 65.86 39.45 84.81 33.24 89.27 20.62 89.69 96.26 30.81 65.62 44.92 18.97 19.72 33.24 9.49 20.62 69.97 90.14 57.7 50.29 86.27 98.98 97.8 68.88 28.07 74.85 90.55 0.0 85.09 21.47 47.04 62.65 66.48 28.28 48.27 35.47 18.03 21.21 39.62 62.03 114.56 74.25 66.37 111.4 68.62 29.12 16.4 84.08 59.91 72.11 49.24 96.75 
13.42 62.29 53.76 54.71 64.85 95.08 86.09 127.2 63.66 105.93 6.08 7.28 132.38 85.45 112.93 36.89 17.46 9.85 116.56 63.07 26.0 41.76 70.43 118.21 110.22 33.3 99.82 100.18 105.1 125.0 23.19 58.52 68.95 61.01 66.57 68.71 53.49 79.06 85.16 111.46 128.32 142.71 134.66 126.37 130.63 17.46 68.15 63.66 52.48 5.66 85.09 0.0 87.09 48.26 74.46 60.17 65.05 59.48 119.04 101.55 94.92 123.98 142.94 38.83 74.33 35.9 43.05 121.26 107.52 70.26 4.12 59.2 14.14 59.03 129.03 
77.62 80.78 33.54 51.22 22.36 59.14 27.07 40.16 79.76 22.85 84.72 80.96 46.04 29.53 49.09 68.25 69.86 79.71 52.2 33.42 61.39 56.22 73.01 45.34 24.02 78.41 14.56 69.18 26.0 68.26 93.15 28.64 49.77 33.24 30.87 20.1 34.23 29.07 2.0 48.55 68.82 60.83 50.99 65.0 77.52 96.66 53.31 43.42 63.41 92.05 21.47 87.09 0.0 59.48 81.4 53.0 44.42 64.41 47.8 21.54 42.06 49.77 56.08 110.39 92.36 76.94 105.26 48.27 21.1 20.88 87.1 76.03 73.08 65.3 75.29 
48.38 87.3 33.24 62.24 40.82 97.45 73.6 95.08 87.66 82.22 42.8 46.52 104.09 43.93 68.0 60.13 34.79 47.54 105.95 56.08 30.15 53.6 88.54 102.42 82.98 65.19 74.04 106.02 67.36 119.47 67.42 37.01 73.57 53.26 29.27 39.92 31.14 38.33 57.57 101.26 121.4 102.62 96.51 118.22 127.56 64.88 75.18 19.42 69.38 53.82 47.04 48.26 59.48 0.0 32.98 68.45 19.92 13.0 75.77 65.07 49.65 81.34 109.07 85.49 39.45 19.65 86.68 105.55 75.24 38.6 45.61 20.25 40.16 13.04 125.5 
78.31 120.22 63.63 94.92 68.25 128.16 101.32 109.11 120.62 103.73 68.41 74.97 120.54 55.95 68.0 92.78 65.07 76.66 132.28 86.95 62.2 86.59 121.46 126.66 102.08 97.05 95.13 137.2 79.06 147.14 96.34 66.29 105.55 84.22 51.62 65.07 61.4 53.34 79.81 127.99 148.49 107.12 104.09 144.97 155.79 91.92 107.42 38.9 102.36 79.4 62.65 74.46 81.4 32.98 0.0 101.02 37.48 20.62 78.06 78.55 52.77 84.05 120.3 113.27 12.17 38.6 116.25 129.63 91.29 62.24 70.88 15.3 70.18 20.25 153.64 
46.82 27.78 39.32 6.4 41.44 34.93 34.99 87.86 26.83 60.8 61.72 52.92 87.66 72.37 98.98 25.08 49.41 50.33 59.08 20.25 45.25 18.87 22.02 63.79 68.12 34.13 58.69 40.8 78.77 65.31 53.01 39.0 9.06 21.59 58.0 47.68 41.44 67.6 51.97 54.15 68.88 113.23 102.94 67.36 70.52 60.21 8.06 66.75 12.08 62.64 66.48 60.17 53.0 68.45 101.02 0.0 68.73 80.41 99.81 74.3 86.31 102.42 103.71 65.97 107.78 74.52 57.94 66.49 72.47 51.62 62.65 88.55 48.37 80.78 68.96 
62.13 92.09 29.43 63.29 31.38 92.13 64.03 76.66 92.02 67.12 60.21 61.85 86.59 24.19 48.55 67.68 49.2 62.2 94.79 51.87 42.19 58.31 90.45 89.4 66.48 74.95 58.59 101.55 48.01 109.71 81.3 30.68 71.57 49.34 14.14 27.66 27.29 19.03 42.72 90.51 111.02 82.71 76.79 107.49 118.44 80.43 73.98 2.0 73.01 70.71 28.28 65.05 44.42 19.92 37.48 68.73 0.0 20.25 55.95 46.1 30.23 61.47 90.02 99.86 48.01 39.56 99.28 92.42 57.27 24.76 63.03 31.95 54.41 21.19 116.28 
60.88 100.13 43.27 74.33 48.8 107.9 82.04 96.51 100.45 87.21 53.71 58.52 106.74 43.19 62.94 73.11 47.3 59.77 113.7 66.57 43.1 66.29 100.96 109.0 86.73 78.16 78.72 116.81 67.27 128.04 79.7 46.23 84.97 63.81 33.62 46.4 41.05 38.83 62.65 109.22 129.63 99.98 95.08 126.25 136.47 76.56 86.82 21.02 82.0 64.88 48.27 59.48 64.41 13.0 20.62 80.41 20.25 0.0 71.81 65.76 45.12 77.67 109.37 97.5 29.0 26.17 99.2 112.06 77.37 44.1 56.44 11.7 52.63 1.0 134.35 
113.36 127.48 69.43 97.06 61.03 105.39 73.82 41.4 126.63 55.58 114.83 114.63 55.0 33.6 10.44 110.8 102.0 114.34 89.82 79.62 93.86 99.05 120.55 78.85 48.27 120.25 50.01 115.28 22.2 106.51 131.53 66.22 97.41 78.71 52.63 55.0 68.62 40.0 48.38 87.97 105.51 29.07 27.73 101.39 115.95 132.65 100.9 56.8 109.18 124.62 35.47 119.04 47.8 75.77 78.06 99.81 55.95 71.81 0.0 26.48 26.68 6.0 46.32 149.91 90.14 95.27 146.86 80.65 35.36 51.86 117.6 81.88 106.67 72.78 113.78 
93.81 102.08 48.55 72.11 38.42 79.1 47.38 30.81 101.12 31.78 98.23 96.18 42.05 22.8 29.43 87.69 84.1 95.38 66.13 54.38 75.58 75.69 94.54 56.36 26.4 97.59 24.74 89.05 4.47 82.87 110.8 44.41 71.31 53.82 36.67 33.29 48.37 27.07 22.36 63.6 82.46 41.62 33.11 78.39 92.36 113.21 74.85 46.01 84.31 106.89 18.03 101.55 21.54 65.07 78.55 74.3 46.1 65.76 26.48 0.0 29.0 28.23 44.01 128.69 90.48 84.38 124.48 58.67 13.45 31.3 100.85 77.28 88.12 66.75 90.14 
90.79 112.79 50.16 82.23 44.91 100.45 68.66 57.71 112.29 59.64 90.27 91.22 70.18 14.04 18.36 92.14 78.49 91.29 93.06 66.48 70.84 81.15 108.19 84.31 55.23 100.72 51.62 110.48 28.02 109.57 109.64 48.38 86.21 64.78 30.89 38.64 48.75 18.97 41.48 89.9 109.66 55.15 51.35 105.68 118.97 109.66 89.36 31.4 93.68 100.57 21.21 94.92 42.06 49.65 52.77 86.31 30.23 45.12 26.68 29.0 0.0 32.56 67.72 128.23 64.94 68.94 126.48 86.84 42.45 34.71 93.09 55.33 83.49 46.1 116.73 
117.92 130.18 73.54 99.98 64.66 106.07 74.95 38.08 129.25 55.04 119.89 119.4 51.62 38.59 16.28 114.48 106.83 119.02 88.81 82.37 98.6 102.62 122.77 77.47 47.27 124.08 50.25 115.85 23.77 105.38 135.88 70.09 99.54 81.63 57.43 58.8 72.86 44.94 50.57 87.28 104.14 23.09 22.47 100.02 114.76 137.28 103.08 62.24 112.16 129.53 39.62 123.98 49.77 81.34 84.05 102.42 61.47 77.67 6.0 28.23 32.56 0.0 41.4 154.18 96.13 100.9 150.81 79.08 35.01 55.87 122.64 87.82 111.4 78.64 112.61 
133.7 130.14 89.19 103.81 78.11 93.3 69.31 16.12 128.7 43.14 140.25 136.96 19.92 66.19 56.44 122.97 125.57 135.77 66.41 86.82 117.05 111.14 119.6 54.08 35.61 133.26 45.49 101.53 42.11 80.6 148.92 84.43 97.62 87.46 80.4 74.46 89.56 71.01 57.94 67.23 77.93 25.08 19.1 74.15 88.96 152.71 101.14 90.0 115.42 148.0 62.03 142.94 56.08 109.07 120.3 103.71 90.02 109.37 46.32 44.01 67.72 41.4 0.0 165.71 132.44 128.32 159.77 54.12 35.44 73.55 142.72 120.7 129.03 110.37 87.13 
37.74 50.64 80.66 63.57 90.27 96.02 99.96 149.59 52.61 124.39 44.91 39.0 151.7 116.85 145.34 42.95 51.0 38.01 124.46 79.16 57.69 54.59 63.29 129.76 130.6 32.7 120.35 97.33 132.77 128.04 18.6 84.39 74.53 78.29 97.84 95.67 81.32 110.54 108.72 119.68 132.09 170.24 161.01 131.31 131.14 21.38 72.01 98.18 54.13 34.23 114.56 38.83 110.39 85.49 113.27 65.97 99.86 97.5 149.91 128.69 128.23 154.18 165.71 0.0 113.0 74.73 11.18 132.44 131.47 98.35 42.58 97.98 45.65 97.14 130.06 
80.16 125.0 72.01 101.52 77.78 136.61 111.02 121.12 125.57 114.91 68.26 76.0 132.4 67.78 80.02 97.02 67.6 78.03 142.52 95.21 66.22 92.11 127.39 137.41 113.6 100.13 106.33 145.34 91.09 157.0 97.08 75.17 113.02 92.42 62.01 75.17 69.81 64.85 90.7 138.11 158.55 119.21 116.25 155.13 165.47 91.66 114.61 49.2 107.91 78.77 74.25 74.33 92.36 39.45 12.17 107.78 48.01 29.0 90.14 90.48 64.94 96.13 132.44 113.0 0.0 39.01 117.11 140.43 103.08 72.62 70.46 19.24 72.34 28.32 163.34 
41.19 87.85 46.62 68.12 56.32 106.96 87.21 114.0 88.64 99.25 29.83 37.01 122.41 63.56 87.24 59.62 29.12 39.01 119.85 66.85 29.68 56.86 91.92 117.75 100.84 61.61 91.41 114.55 86.83 132.08 58.22 51.26 81.32 64.07 48.01 56.89 44.94 57.87 74.97 114.95 134.46 122.26 116.1 131.61 139.52 53.37 82.13 39.05 72.2 40.8 66.37 35.9 76.94 19.65 38.6 74.52 39.56 26.17 95.27 84.38 68.94 100.9 128.32 74.73 39.01 0.0 78.23 120.9 94.01 56.32 32.28 23.41 33.54 25.46 137.57 
38.33 40.11 77.47 56.36 86.28 86.28 92.61 143.67 42.11 117.72 49.01 41.3 144.94 114.4 143.0 37.01 51.92 39.62 115.52 72.95 57.38 49.04 53.01 121.46 124.34 26.91 114.28 87.05 128.7 118.27 20.02 80.72 66.1 72.42 95.69 92.02 78.41 108.23 103.71 110.86 122.41 165.76 156.2 121.81 121.0 26.68 63.32 97.49 45.88 39.46 111.4 43.05 105.26 86.68 116.25 57.94 99.28 99.2 146.86 124.48 126.48 150.81 159.77 11.18 117.11 78.23 0.0 124.04 126.21 95.02 47.1 100.98 46.57 98.95 120.0 
109.02 87.66 74.33 69.58 64.88 43.28 35.23 44.01 85.87 27.2 120.81 114.16 34.21 76.49 86.93 90.8 106.07 112.07 12.53 58.22 98.66 81.1 75.18 3.16 32.7 100.45 35.47 49.68 61.27 27.02 118.95 69.64 57.97 60.41 78.49 65.86 75.96 77.1 49.82 14.87 25.18 75.17 65.01 21.1 36.06 125.32 60.73 91.26 78.34 125.06 68.62 121.26 48.27 105.55 129.63 66.49 92.42 112.06 80.65 58.67 86.84 79.08 54.12 132.44 140.43 120.9 124.04 0.0 46.1 67.96 122.59 123.49 107.47 112.9 34.01 
98.49 100.0 53.76 71.42 42.72 71.39 41.23 20.1 98.81 20.22 104.81 101.59 29.41 35.34 40.85 89.2 90.14 100.46 54.57 53.76 81.61 77.2 91.07 44.01 13.42 99.4 15.52 81.05 15.26 71.31 114.24 49.04 67.96 53.91 46.04 39.05 54.12 38.6 22.83 52.61 70.52 40.8 30.48 66.41 80.78 117.63 71.56 56.89 83.49 112.61 29.12 107.52 21.1 75.24 91.29 72.47 57.27 77.37 35.36 13.45 42.45 35.01 35.44 131.47 103.08 94.01 126.21 46.1 0.0 38.33 107.28 89.02 93.64 78.34 78.59 
62.68 78.16 17.69 47.54 10.2 69.29 39.66 58.42 77.62 43.66 67.07 64.88 66.12 20.88 48.76 59.08 52.8 64.14 70.04 32.02 44.28 47.51 73.55 64.9 44.55 68.41 35.44 79.06 34.99 85.04 80.16 14.42 52.01 30.15 10.63 4.0 17.2 16.03 18.97 65.76 86.28 72.72 64.4 82.73 93.86 82.1 55.01 23.43 59.14 75.58 16.4 70.26 20.88 38.6 62.24 51.62 24.76 44.1 51.86 31.3 34.71 55.87 73.55 98.35 72.62 56.32 95.02 67.96 38.33 0.0 69.64 55.57 56.82 44.94 91.68 
16.4 65.95 53.6 57.01 64.76 97.58 87.37 127.09 67.27 106.47 2.83 10.0 132.67 84.06 111.21 40.0 17.26 12.81 118.26 64.38 25.71 44.01 73.76 119.51 110.48 37.01 100.13 102.96 104.28 127.13 27.29 58.46 71.31 62.2 65.37 68.31 53.16 77.7 85.15 113.16 130.36 141.77 133.93 128.32 132.97 21.21 70.68 61.72 55.47 8.54 84.08 4.12 87.1 45.61 70.88 62.65 63.03 56.44 117.6 100.85 93.09 122.64 142.72 42.58 70.46 32.28 47.1 122.59 107.28 69.64 0.0 55.66 15.13 55.95 131.32 
63.13 106.23 53.15 82.29 59.67 117.61 92.85 108.06 106.74 98.84 53.16 59.68 118.41 54.59 72.57 78.45 50.0 61.4 124.81 76.22 47.68 73.05 108.27 120.42 98.43 82.22 90.38 126.25 78.64 138.85 81.05 56.57 93.81 73.41 45.18 57.69 50.99 50.45 74.24 120.25 140.58 110.45 106.0 137.28 147.14 76.66 95.38 32.7 88.87 64.2 59.91 59.2 76.03 20.25 15.3 88.55 31.95 11.7 81.88 77.28 55.33 87.82 120.7 97.98 19.24 23.41 100.98 123.49 89.02 55.57 55.66 0.0 55.04 10.77 145.04 
8.25 55.57 39.92 42.49 50.92 83.19 72.25 113.23 56.6 91.79 13.6 8.06 118.26 73.11 101.14 27.8 5.39 7.81 103.16 49.25 12.81 29.53 61.62 104.39 96.1 28.16 85.7 89.04 91.79 112.27 27.31 44.6 56.8 47.1 54.04 55.04 39.81 66.71 71.17 98.06 115.43 129.5 121.2 113.32 118.31 26.17 56.44 52.8 42.45 18.97 72.11 14.14 73.08 40.16 70.18 48.37 54.41 52.63 106.67 88.12 83.49 111.4 129.03 45.65 72.34 33.54 46.57 107.47 93.64 56.82 15.13 55.04 0.0 52.39 116.62 
60.64 100.28 43.83 74.67 49.52 108.47 82.76 97.49 100.62 88.1 53.24 58.19 107.7 44.18 63.89 73.17 47.07 59.48 114.48 67.12 43.05 66.49 101.24 109.84 87.66 78.1 79.62 117.35 68.26 128.76 79.4 46.86 85.42 64.35 34.48 47.2 41.62 39.81 63.53 109.99 130.38 100.98 96.08 127.02 137.18 76.16 87.24 21.93 82.23 64.41 49.24 59.03 65.3 13.04 20.25 80.78 21.19 1.0 72.78 66.75 46.1 78.64 110.37 97.14 28.32 25.46 98.95 112.9 78.34 44.94 55.95 10.77 52.39 0.0 135.06 
115.74 80.1 92.31 74.33 85.56 34.53 52.35 78.0 78.1 58.52 130.17 121.76 67.48 104.81 119.25 93.62 116.78 119.22 24.04 70.72 110.94 87.32 67.03 35.23 65.51 101.43 65.55 33.24 93.3 7.28 120.51 88.53 60.08 73.5 102.18 88.62 94.37 104.01 76.32 26.83 9.22 109.07 99.0 13.04 2.24 128.46 61.13 114.77 78.45 131.61 96.75 129.03 75.29 125.5 153.64 68.96 116.28 134.35 113.78 90.14 116.73 112.61 87.13 130.06 163.34 137.57 120.0 34.01 78.59 91.68 131.32 145.04 116.62 135.06 0.0 
