70
33.6 	22.7 	9.6 	84.9 	2.0 	45.7 	31.2 	44.3 	71.2 	30.1 	35.7 	8.7 	15.8 	69.2 	99.5 	61.8 	15.9 	73.7 	4.8 	49.1 	78.3 	33.7 	80.7 	45.1 	48.1 	27.5 	39.6 	8.9 	87.2 	16.4 	2.6 	97.1 	31.0 	79.1 	82.1 	74.7 	97.5 	49.0 	34.0 	0.0 	9.6 	38.2 	27.1 	83.2 	79.8 	54.8 	90.8 	52.1 	85.5 	32.5 	90.7 	78.2 	64.7 	43.3 	9.8 	93.1 	97.9 	62.5 	24.9 	2.4 	37.1 	46.0 	49.3 	62.5 	59.4 	4.0 	94.5 	89.6 	65.2 	68.3 	
43.3 	99.7 	61.7 	2.9 	40.8 	78.5 	99.2 	30.9 	78.0 	66.4 	65.8 	73.4 	23.7 	78.7 	77.3 	13.5 	77.5 	36.3 	2.1 	26.8 	2.7 	37.4 	75.2 	90.5 	72.1 	10.9 	78.1 	66.1 	38.3 	73.7 	2.2 	72.4 	54.6 	84.7 	17.9 	49.0 	73.0 	49.6 	97.3 	9.6 	0.0 	76.9 	29.4 	63.9 	15.6 	82.5 	20.1 	36.0 	75.6 	7.0 	61.4 	12.1 	83.7 	45.6 	83.4 	23.3 	77.2 	70.2 	38.8 	43.6 	40.5 	69.9 	14.5 	38.9 	91.3 	13.1 	83.2 	26.3 	46.9 	62.9 	
20.5 	22.5 	44.2 	78.6 	44.1 	85.7 	12.6 	89.2 	2.6 	16.2 	5.3 	63.6 	29.3 	61.8 	86.7 	23.4 	13.3 	61.6 	46.8 	12.8 	33.1 	69.0 	60.2 	2.7 	7.8 	14.1 	49.4 	45.7 	17.6 	40.0 	26.2 	6.0 	98.1 	19.6 	14.6 	76.2 	16.5 	45.5 	93.8 	38.2 	76.9 	0.0 	94.8 	12.1 	4.6 	86.3 	33.6 	51.6 	28.4 	3.4 	88.5 	55.7 	33.0 	71.8 	20.6 	65.7 	70.1 	58.6 	57.5 	15.4 	14.0 	43.7 	20.9 	43.1 	96.6 	53.4 	16.8 	22.5 	2.4 	65.7 	
37.9 	50.2 	74.4 	3.4 	38.3 	10.9 	53.8 	33.4 	65.6 	76.3 	96.4 	57.1 	21.9 	13.8 	45.1 	89.2 	84.5 	27.6 	1.5 	39.9 	70.6 	64.6 	74.8 	44.3 	33.0 	46.1 	81.3 	71.9 	83.4 	90.7 	43.2 	38.3 	40.5 	6.7 	41.3 	7.9 	16.1 	50.4 	50.1 	27.1 	29.4 	94.8 	0.0 	52.2 	85.4 	73.2 	81.4 	21.3 	83.3 	9.3 	46.4 	32.3 	80.1 	50.1 	46.7 	96.3 	24.0 	92.0 	43.9 	79.6 	16.4 	75.8 	40.9 	85.5 	86.1 	27.8 	76.0 	94.8 	61.2 	91.7 	
92.0 	25.2 	88.4 	76.1 	72.8 	22.1 	57.2 	11.0 	59.4 	32.1 	41.9 	67.7 	83.6 	49.3 	26.5 	82.1 	31.8 	86.3 	56.0 	5.9 	38.9 	64.6 	40.3 	29.1 	73.5 	25.4 	35.7 	16.1 	79.4 	63.8 	23.4 	4.8 	30.6 	21.3 	87.6 	92.7 	68.8 	50.4 	23.3 	83.2 	63.9 	12.1 	52.2 	0.0 	69.4 	93.0 	61.8 	7.9 	31.2 	63.4 	95.5 	17.9 	3.3 	12.6 	38.8 	35.2 	44.8 	93.6 	5.3 	64.3 	28.0 	76.0 	69.4 	70.3 	6.7 	17.8 	65.7 	36.9 	38.6 	41.4 	
67.4 	98.4 	17.7 	26.2 	26.2 	83.9 	49.0 	71.6 	18.9 	49.0 	81.8 	4.6 	74.1 	96.4 	59.7 	66.5 	62.6 	24.6 	62.0 	36.4 	17.6 	29.5 	66.2 	27.3 	53.7 	95.2 	60.8 	35.2 	4.1 	74.1 	46.8 	6.3 	18.6 	51.3 	35.8 	48.1 	87.4 	71.8 	80.0 	79.8 	15.6 	4.6 	85.4 	69.4 	0.0 	43.3 	97.5 	51.0 	18.1 	6.3 	64.1 	59.8 	79.4 	64.8 	44.6 	4.8 	33.6 	68.3 	35.6 	5.4 	21.8 	5.9 	49.5 	4.0 	13.9 	19.8 	67.2 	55.1 	5.7 	5.4 	
6.9 	85.6 	82.3 	47.0 	58.5 	46.0 	26.1 	98.4 	47.4 	51.7 	89.3 	97.7 	47.5 	10.4 	92.2 	32.3 	4.0 	16.1 	58.6 	12.6 	35.7 	87.0 	41.7 	96.9 	71.4 	19.1 	26.9 	21.7 	13.0 	15.2 	28.2 	57.6 	34.4 	38.1 	33.3 	70.5 	33.2 	38.4 	22.8 	54.8 	82.5 	86.3 	73.2 	93.0 	43.3 	0.0 	59.5 	44.8 	48.8 	69.0 	24.3 	84.7 	77.2 	53.8 	36.7 	94.9 	44.2 	94.3 	3.3 	2.1 	28.4 	47.6 	30.7 	6.4 	32.0 	43.3 	66.6 	28.9 	11.3 	97.4 	
50.7 	24.2 	51.6 	51.6 	60.6 	68.8 	71.4 	32.9 	69.0 	51.9 	75.7 	92.7 	29.7 	54.1 	85.2 	56.7 	13.3 	89.7 	1.6 	87.5 	27.7 	40.8 	46.8 	16.8 	57.0 	84.3 	51.0 	45.9 	70.8 	79.5 	75.7 	85.6 	84.3 	76.3 	43.9 	69.3 	85.1 	96.2 	15.3 	90.8 	20.1 	33.6 	81.4 	61.8 	97.5 	59.5 	0.0 	69.3 	29.3 	23.2 	76.0 	54.1 	65.4 	98.5 	6.6 	76.7 	72.5 	17.0 	30.7 	9.1 	51.5 	4.0 	78.9 	19.7 	51.5 	80.6 	54.5 	60.0 	58.7 	99.1 	
5.0 	49.9 	12.3 	53.4 	20.6 	66.0 	96.0 	53.4 	10.9 	25.0 	45.4 	90.9 	43.9 	62.1 	12.0 	62.2 	50.3 	25.9 	36.8 	34.6 	92.0 	61.6 	47.7 	65.8 	20.4 	12.4 	78.6 	98.3 	79.9 	63.6 	19.3 	77.4 	53.2 	42.9 	41.2 	79.6 	15.8 	75.4 	34.3 	52.1 	36.0 	51.6 	21.3 	7.9 	51.0 	44.8 	69.3 	0.0 	14.9 	38.7 	32.5 	56.9 	9.7 	86.0 	21.0 	92.1 	20.3 	46.1 	69.8 	19.2 	93.3 	55.8 	87.8 	33.8 	57.8 	12.3 	45.8 	94.0 	63.0 	93.3 	
47.0 	72.9 	70.7 	68.5 	87.8 	12.7 	81.1 	84.1 	42.5 	62.1 	17.0 	99.4 	46.6 	7.5 	57.7 	16.1 	73.5 	11.7 	58.8 	57.2 	76.8 	22.0 	19.7 	32.6 	89.1 	27.8 	56.7 	3.9 	93.6 	21.6 	83.4 	68.8 	40.0 	79.4 	22.0 	11.3 	66.4 	28.4 	52.1 	85.5 	75.6 	28.4 	83.3 	31.2 	18.1 	48.8 	29.3 	14.9 	0.0 	56.7 	61.4 	82.1 	66.7 	83.4 	23.9 	71.2 	49.0 	51.3 	80.1 	57.9 	55.3 	38.1 	91.2 	73.1 	97.7 	79.6 	67.6 	57.8 	8.0 	32.8 	
9.0 	51.9 	61.5 	63.4 	50.0 	47.0 	17.0 	13.3 	71.6 	39.7 	7.6 	5.5 	95.9 	48.4 	7.2 	54.4 	71.2 	49.3 	80.5 	65.7 	51.6 	26.5 	8.6 	28.4 	46.8 	34.4 	83.5 	77.3 	16.1 	55.4 	76.4 	12.2 	11.0 	33.3 	77.0 	88.1 	6.3 	46.8 	58.2 	32.5 	7.0 	3.4 	9.3 	63.4 	6.3 	69.0 	23.2 	38.7 	56.7 	0.0 	9.7 	55.6 	65.9 	14.3 	30.1 	27.1 	94.0 	70.7 	26.3 	54.3 	42.7 	63.4 	86.9 	92.7 	8.4 	19.6 	63.0 	22.4 	70.1 	62.2 	
12.2 	64.5 	1.9 	56.6 	47.2 	67.9 	44.8 	5.7 	10.5 	23.2 	17.0 	35.1 	27.4 	43.0 	38.4 	25.0 	98.9 	71.6 	80.4 	42.4 	51.3 	46.5 	21.5 	15.1 	95.8 	90.6 	30.4 	73.7 	99.2 	26.5 	16.0 	38.8 	35.0 	66.0 	67.2 	10.9 	97.2 	15.9 	68.1 	90.7 	61.4 	88.5 	46.4 	95.5 	64.1 	24.3 	76.0 	32.5 	61.4 	9.7 	0.0 	45.5 	98.5 	67.2 	43.4 	12.4 	61.1 	80.6 	23.2 	56.0 	16.2 	90.2 	72.8 	98.9 	67.1 	38.2 	96.4 	88.4 	41.6 	18.6 	
17.9 	49.4 	93.7 	18.1 	89.3 	3.8 	55.2 	27.0 	88.6 	26.6 	11.3 	32.3 	3.4 	3.1 	58.0 	45.2 	98.8 	83.4 	93.4 	9.2 	19.7 	18.6 	28.5 	26.7 	31.0 	44.6 	52.7 	30.5 	60.7 	26.7 	61.8 	21.4 	27.4 	50.2 	44.3 	70.2 	36.2 	69.9 	48.0 	78.2 	12.1 	55.7 	32.3 	17.9 	59.8 	84.7 	54.1 	56.9 	82.1 	55.6 	45.5 	0.0 	6.2 	76.7 	40.7 	25.1 	87.1 	42.1 	29.4 	50.5 	71.9 	2.1 	36.1 	67.9 	53.4 	40.5 	2.3 	67.2 	17.7 	47.9 	
48.8 	96.3 	83.9 	59.7 	34.4 	29.0 	25.3 	63.5 	91.2 	84.6 	61.8 	49.0 	7.9 	10.0 	70.5 	10.9 	8.1 	78.9 	95.4 	55.0 	89.3 	94.7 	50.4 	91.8 	23.3 	6.5 	19.7 	74.4 	80.1 	46.6 	1.9 	66.1 	62.3 	60.0 	3.8 	50.2 	78.3 	9.1 	26.8 	64.7 	83.7 	33.0 	80.1 	3.3 	79.4 	77.2 	65.4 	9.7 	66.7 	65.9 	98.5 	6.2 	0.0 	83.7 	24.0 	79.5 	94.1 	19.9 	46.6 	59.3 	62.5 	18.1 	11.5 	63.5 	33.2 	61.1 	66.1 	39.4 	83.5 	87.3 	
38.6 	69.2 	27.8 	47.7 	23.0 	49.1 	51.5 	80.5 	80.7 	66.6 	99.6 	20.4 	96.0 	78.1 	51.5 	51.2 	66.1 	49.6 	11.1 	93.3 	31.7 	80.7 	35.5 	39.2 	75.4 	33.9 	4.3 	83.1 	87.6 	51.4 	37.9 	10.0 	42.9 	55.7 	16.3 	79.3 	9.3 	27.7 	14.7 	43.3 	45.6 	71.8 	50.1 	12.6 	64.8 	53.8 	98.5 	86.0 	83.4 	14.3 	67.2 	76.7 	83.7 	0.0 	94.9 	98.9 	17.8 	77.6 	25.6 	2.7 	91.1 	56.3 	31.7 	7.2 	99.8 	2.0 	11.6 	50.9 	64.5 	37.6 	
89.1 	10.3 	96.2 	98.6 	21.8 	15.8 	89.1 	11.7 	28.7 	13.8 	21.7 	65.3 	15.9 	76.1 	93.1 	96.1 	54.0 	84.1 	3.9 	1.9 	38.3 	9.6 	76.7 	48.0 	83.2 	17.5 	71.6 	53.2 	80.3 	4.4 	80.3 	57.6 	6.1 	49.4 	29.7 	95.1 	76.0 	30.7 	3.4 	9.8 	83.4 	20.6 	46.7 	38.8 	44.6 	36.7 	6.6 	21.0 	23.9 	30.1 	43.4 	40.7 	24.0 	94.9 	0.0 	88.9 	41.2 	73.8 	99.9 	89.2 	35.1 	9.2 	97.6 	69.8 	94.6 	6.6 	70.8 	66.4 	5.5 	51.5 	
14.6 	81.3 	27.1 	5.3 	58.6 	89.7 	27.6 	54.5 	59.8 	88.2 	99.3 	44.4 	39.0 	90.7 	37.8 	9.3 	39.2 	95.9 	7.5 	84.4 	27.2 	65.8 	14.1 	19.9 	19.4 	92.0 	12.1 	81.8 	95.7 	8.5 	76.6 	17.2 	71.2 	70.5 	52.6 	86.4 	96.1 	32.8 	34.4 	93.1 	23.3 	65.7 	96.3 	35.2 	4.8 	94.9 	76.7 	92.1 	71.2 	27.1 	12.4 	25.1 	79.5 	98.9 	88.9 	0.0 	90.3 	55.7 	84.8 	92.4 	38.1 	37.2 	41.2 	97.8 	28.5 	92.2 	74.1 	75.4 	85.9 	78.7 	
99.1 	34.1 	49.3 	23.8 	19.3 	67.0 	2.3 	14.8 	8.4 	21.7 	21.5 	41.3 	47.5 	73.1 	19.6 	60.3 	95.6 	92.1 	83.6 	8.6 	44.2 	87.3 	6.0 	71.9 	62.1 	8.6 	48.2 	97.3 	46.9 	5.9 	68.0 	18.1 	76.4 	14.4 	71.0 	93.9 	29.8 	33.5 	55.8 	97.9 	77.2 	70.1 	24.0 	44.8 	33.6 	44.2 	72.5 	20.3 	49.0 	94.0 	61.1 	87.1 	94.1 	17.8 	41.2 	90.3 	0.0 	60.5 	54.9 	16.5 	94.0 	47.0 	98.8 	19.6 	81.5 	45.6 	14.3 	39.8 	29.4 	29.9 	
52.8 	82.7 	29.1 	16.7 	5.6 	44.5 	57.8 	26.4 	55.0 	19.3 	18.5 	80.8 	75.9 	41.0 	26.6 	27.7 	40.8 	77.5 	20.6 	55.6 	71.4 	83.0 	85.5 	27.4 	41.3 	98.0 	84.6 	7.5 	64.1 	68.1 	75.7 	61.4 	20.2 	74.6 	56.7 	12.6 	51.6 	82.8 	85.0 	62.5 	70.2 	58.6 	92.0 	93.6 	68.3 	94.3 	17.0 	46.1 	51.3 	70.7 	80.6 	42.1 	19.9 	77.6 	73.8 	55.7 	60.5 	0.0 	59.6 	78.1 	71.7 	28.4 	30.9 	86.5 	94.8 	68.2 	28.8 	95.4 	13.7 	29.7 	
50.1 	79.1 	9.8 	49.7 	39.4 	97.1 	96.5 	5.3 	89.8 	62.3 	96.4 	18.8 	32.1 	57.7 	89.1 	86.5 	65.7 	90.9 	25.0 	98.3 	20.7 	63.5 	36.9 	81.8 	6.3 	84.4 	38.8 	57.1 	60.8 	95.4 	69.6 	23.0 	66.7 	57.1 	87.4 	33.7 	3.5 	25.4 	3.1 	24.9 	38.8 	57.5 	43.9 	5.3 	35.6 	3.3 	30.7 	69.8 	80.1 	26.3 	23.2 	29.4 	46.6 	25.6 	99.9 	84.8 	54.9 	59.6 	0.0 	59.8 	11.3 	20.0 	90.3 	95.4 	12.5 	99.0 	43.9 	78.7 	82.7 	31.9 	
27.0 	95.7 	31.1 	31.2 	22.0 	80.3 	97.1 	72.1 	36.9 	15.9 	85.0 	11.9 	80.5 	79.6 	83.0 	44.1 	97.9 	65.4 	30.0 	11.3 	96.6 	12.2 	55.9 	16.9 	75.8 	44.8 	26.1 	60.4 	32.4 	3.6 	85.4 	56.6 	40.1 	18.1 	76.7 	65.1 	66.4 	81.4 	66.7 	2.4 	43.6 	15.4 	79.6 	64.3 	5.4 	2.1 	9.1 	19.2 	57.9 	54.3 	56.0 	50.5 	59.3 	2.7 	89.2 	92.4 	16.5 	78.1 	59.8 	0.0 	68.1 	34.7 	72.7 	6.0 	66.1 	15.4 	74.2 	94.0 	79.9 	14.4 	
88.5 	89.5 	63.0 	5.8 	14.6 	72.9 	95.8 	82.1 	86.8 	13.6 	88.8 	37.8 	72.3 	21.1 	91.2 	64.1 	79.3 	10.2 	61.0 	17.7 	37.0 	21.8 	68.3 	51.6 	19.5 	10.5 	34.0 	94.5 	64.0 	5.1 	56.8 	83.8 	18.0 	6.8 	7.7 	39.8 	55.3 	90.0 	84.8 	37.1 	40.5 	14.0 	16.4 	28.0 	21.8 	28.4 	51.5 	93.3 	55.3 	42.7 	16.2 	71.9 	62.5 	91.1 	35.1 	38.1 	94.0 	71.7 	11.3 	68.1 	0.0 	43.6 	98.2 	31.7 	92.8 	29.5 	44.4 	53.6 	73.4 	64.8 	
78.2 	25.4 	15.4 	33.0 	97.5 	4.3 	78.6 	89.8 	30.5 	48.3 	89.4 	18.7 	63.1 	49.9 	44.6 	94.3 	94.8 	10.6 	92.3 	38.0 	53.2 	65.6 	92.4 	24.6 	96.9 	54.3 	49.7 	72.4 	71.9 	80.6 	2.1 	71.7 	78.9 	47.1 	34.3 	11.3 	72.3 	41.7 	31.2 	46.0 	69.9 	43.7 	75.8 	76.0 	5.9 	47.6 	4.0 	55.8 	38.1 	63.4 	90.2 	2.1 	18.1 	56.3 	9.2 	37.2 	47.0 	28.4 	20.0 	34.7 	43.6 	0.0 	48.5 	61.4 	2.8 	47.6 	74.4 	47.4 	23.4 	29.4 	
52.4 	18.7 	77.3 	8.9 	59.4 	86.6 	36.1 	13.5 	67.2 	85.0 	37.7 	84.1 	5.4 	72.4 	55.4 	66.0 	44.5 	71.9 	32.2 	12.5 	46.0 	39.2 	5.1 	77.5 	4.1 	73.1 	98.5 	9.5 	82.8 	20.4 	8.4 	21.8 	37.0 	96.7 	67.5 	10.8 	96.7 	36.2 	85.0 	49.3 	14.5 	20.9 	40.9 	69.4 	49.5 	30.7 	78.9 	87.8 	91.2 	86.9 	72.8 	36.1 	11.5 	31.7 	97.6 	41.2 	98.8 	30.9 	90.3 	72.7 	98.2 	48.5 	0.0 	69.1 	68.9 	62.5 	73.1 	76.6 	6.2 	20.5 	
87.1 	77.4 	91.6 	31.4 	33.2 	71.2 	9.8 	10.8 	28.5 	27.7 	79.1 	86.2 	49.5 	89.1 	90.8 	13.3 	30.0 	64.0 	93.7 	37.7 	55.5 	51.0 	87.6 	65.4 	87.7 	23.0 	60.1 	6.2 	99.5 	19.2 	36.3 	71.7 	55.3 	56.5 	2.2 	19.4 	80.1 	95.6 	15.0 	62.5 	38.9 	43.1 	85.5 	70.3 	4.0 	6.4 	19.7 	33.8 	73.1 	92.7 	98.9 	67.9 	63.5 	7.2 	69.8 	97.8 	19.6 	86.5 	95.4 	6.0 	31.7 	61.4 	69.1 	0.0 	11.9 	6.9 	12.5 	43.7 	97.8 	93.0 	
16.2 	39.2 	54.3 	53.6 	43.5 	82.4 	87.0 	10.0 	91.0 	84.4 	69.7 	11.3 	3.1 	85.0 	47.4 	21.3 	50.2 	26.5 	82.7 	97.0 	85.5 	32.5 	19.3 	46.1 	77.1 	47.1 	64.5 	23.6 	96.1 	41.7 	87.0 	4.8 	13.8 	75.6 	5.4 	57.8 	97.1 	33.4 	62.7 	59.4 	91.3 	96.6 	86.1 	6.7 	13.9 	32.0 	51.5 	57.8 	97.7 	8.4 	67.1 	53.4 	33.2 	99.8 	94.6 	28.5 	81.5 	94.8 	12.5 	66.1 	92.8 	2.8 	68.9 	11.9 	0.0 	53.2 	1.3 	61.1 	20.3 	90.5 	
77.1 	38.2 	42.3 	69.2 	40.9 	33.0 	6.8 	97.9 	91.6 	26.4 	18.3 	66.7 	66.3 	5.2 	84.2 	37.4 	62.8 	65.4 	3.2 	47.3 	5.5 	59.6 	23.6 	34.6 	8.0 	49.3 	24.8 	52.4 	97.1 	8.6 	17.2 	36.1 	17.5 	6.4 	48.8 	33.7 	10.6 	52.6 	9.7 	4.0 	13.1 	53.4 	27.8 	17.8 	19.8 	43.3 	80.6 	12.3 	79.6 	19.6 	38.2 	40.5 	61.1 	2.0 	6.6 	92.2 	45.6 	68.2 	99.0 	15.4 	29.5 	47.6 	62.5 	6.9 	53.2 	0.0 	56.8 	80.8 	42.4 	8.7 	
38.7 	4.1 	88.7 	92.9 	70.1 	88.7 	60.3 	98.3 	51.3 	43.0 	14.9 	32.0 	74.8 	95.7 	11.4 	91.5 	98.3 	40.7 	98.7 	27.0 	28.8 	60.1 	76.5 	43.4 	81.8 	33.7 	13.2 	84.2 	85.1 	20.4 	85.6 	90.1 	68.7 	84.9 	83.6 	16.0 	64.5 	28.4 	72.7 	94.5 	83.2 	16.8 	76.0 	65.7 	67.2 	66.6 	54.5 	45.8 	67.6 	63.0 	96.4 	2.3 	66.1 	11.6 	70.8 	74.1 	14.3 	28.8 	43.9 	74.2 	44.4 	74.4 	73.1 	12.5 	1.3 	56.8 	0.0 	22.0 	80.6 	66.4 	
39.5 	73.3 	42.6 	90.4 	8.2 	68.7 	32.7 	32.3 	18.3 	28.6 	70.0 	85.5 	85.6 	18.3 	88.0 	4.5 	19.5 	70.7 	36.1 	12.4 	18.1 	31.7 	23.8 	11.3 	49.0 	40.7 	45.9 	15.7 	9.0 	86.8 	39.7 	61.3 	95.4 	52.1 	11.8 	96.1 	32.2 	53.0 	59.2 	89.6 	26.3 	22.5 	94.8 	36.9 	55.1 	28.9 	60.0 	94.0 	57.8 	22.4 	88.4 	67.2 	39.4 	50.9 	66.4 	75.4 	39.8 	95.4 	78.7 	94.0 	53.6 	47.4 	76.6 	43.7 	61.1 	80.8 	22.0 	0.0 	15.0 	41.1 	
88.0 	71.8 	43.5 	97.9 	80.4 	12.8 	99.5 	4.5 	45.9 	39.7 	22.8 	64.4 	3.4 	30.9 	68.9 	50.8 	46.5 	43.2 	81.7 	11.1 	85.5 	67.8 	91.8 	94.0 	45.0 	98.5 	49.6 	85.5 	97.8 	53.9 	6.0 	54.0 	40.8 	53.4 	77.5 	97.4 	87.9 	16.6 	45.2 	65.2 	46.9 	2.4 	61.2 	38.6 	5.7 	11.3 	58.7 	63.0 	8.0 	70.1 	41.6 	17.7 	83.5 	64.5 	5.5 	85.9 	29.4 	13.7 	82.7 	79.9 	73.4 	23.4 	6.2 	97.8 	20.3 	42.4 	80.6 	15.0 	0.0 	51.4 	
7.5 	37.6 	85.1 	83.8 	31.7 	95.6 	52.9 	35.1 	35.4 	31.1 	53.8 	35.0 	80.7 	70.5 	12.5 	50.7 	56.8 	71.8 	8.7 	36.4 	17.6 	41.2 	37.5 	62.1 	86.0 	92.0 	22.6 	93.9 	32.2 	90.1 	36.8 	50.8 	60.3 	54.4 	21.7 	9.6 	27.2 	5.5 	35.6 	68.3 	62.9 	65.7 	91.7 	41.4 	5.4 	97.4 	99.1 	93.3 	32.8 	62.2 	18.6 	47.9 	87.3 	37.6 	51.5 	78.7 	29.9 	29.7 	31.9 	14.4 	64.8 	29.4 	20.5 	93.0 	90.5 	8.7 	66.4 	41.1 	51.4 	0.0 	
